Date,Symbol,Open,High,Low,Close,Volume
28-10-2024,SBIN,653.56,664.39,653.07,662.75,9247671
29-10-2024,SBIN,668.37,679.91,663.23,669.9,6831773
30-10-2024,SBIN,664.11,671.77,658.44,663.06,7731964
31-10-2024,SBIN,657.95,670.76,647.65,652.59,1957130
01-11-2024,SBIN,655.64,660.52,642.68,643.55,6751660
02-11-2024,SBIN,641.56,652.63,640.53,649.49,6687177
03-11-2024,SBIN,657.53,668.59,651.77,663.87,6931437
04-11-2024,SBIN,661,661.18,658.58,660.1,2615196
05-11-2024,SBIN,668.09,670.92,667.85,667.99,3934440
06-11-2024,SBIN,656.21,664.19,644.31,653.77,3067419
07-11-2024,SBIN,666.49,670.17,657.65,668.3,8989619
08-11-2024,SBIN,668.48,678.65,664.49,672.42,8418903
09-11-2024,SBIN,675.94,689.15,662.63,683.5,5234045
10-11-2024,SBIN,692.16,693.82,687.02,691.14,9176586
11-11-2024,SBIN,689.74,697.71,689.07,695.61,6063284
12-11-2024,SBIN,686.88,693.31,679.14,679.82,7347885
13-11-2024,SBIN,675.27,684.95,668.21,676.17,2096202
14-11-2024,SBIN,674.51,677.72,662.61,667.66,1939565
15-11-2024,SBIN,673.75,674.48,669.21,669.34,1397897
16-11-2024,SBIN,662.26,668.93,654.48,662.31,6958747
17-11-2024,SBIN,666,674.86,654.27,658.12,1437569
18-11-2024,SBIN,653.68,656.02,651.12,654.19,7575969
19-11-2024,SBIN,649.53,659.91,638.54,654.89,3818463
20-11-2024,SBIN,643.67,645.99,633.16,644.88,1051881
21-11-2024,SBIN,633.62,643.49,625.11,633.99,2695509
22-11-2024,SBIN,624.67,625.28,621.13,624.36,3701013
23-11-2024,SBIN,630.41,635.6,628.75,631.23,1730994
24-11-2024,SBIN,628.31,637.11,621.33,624.79,8697765
25-11-2024,SBIN,617.88,619.74,617.86,619.6,7030545
26-11-2024,SBIN,614.36,621.63,602.7,616.09,7705605
27-11-2024,SBIN,626.22,626.94,620.6,622.53,4335802
28-11-2024,SBIN,613.03,621.4,607.25,607.77,3325792
29-11-2024,SBIN,601.84,612.62,599.91,612.34,8520467
30-11-2024,SBIN,614.45,621.21,609.66,615.86,9040811
01-12-2024,SBIN,622.67,631.04,616.31,630.03,3794451
02-12-2024,SBIN,619.98,620.47,617.93,619.91,9644686
03-12-2024,SBIN,627.38,629.76,615.42,629.52,1673729
04-12-2024,SBIN,627.83,640.04,625.89,633.57,4368557
05-12-2024,SBIN,641.64,651.35,638.85,642.56,9784181
06-12-2024,SBIN,645.29,645.97,637.82,638.04,4685214
07-12-2024,SBIN,632.57,637.41,621.99,631.12,1725574
08-12-2024,SBIN,626.57,629.86,619.67,629.84,3006841
09-12-2024,SBIN,638.12,647.35,633.22,643.33,4829723
10-12-2024,SBIN,647.21,650.78,640.37,642.47,6991690
11-12-2024,SBIN,634.46,636.23,624.52,636.11,8862940
12-12-2024,SBIN,639.07,644.66,634.9,639.94,4413909
13-12-2024,SBIN,644.26,645.99,633.6,635.38,7363137
14-12-2024,SBIN,633.12,636.96,625.53,631.94,4561668
15-12-2024,SBIN,622.97,634.21,612.99,629.36,8429459
16-12-2024,SBIN,639.61,642.34,638.7,641.96,5469699
17-12-2024,SBIN,638.25,647.91,628.78,644.91,8278279
18-12-2024,SBIN,639.46,650.23,632.33,649.42,1468319
19-12-2024,SBIN,647.11,659.48,642.84,659.34,1603355
20-12-2024,SBIN,663.1,673.72,651.98,654.64,4672423
21-12-2024,SBIN,662.19,662.63,661.63,661.78,8667723
22-12-2024,SBIN,657.27,657.69,653.46,654.65,2917527
23-12-2024,SBIN,652.81,659.25,639.88,650.76,8624491
24-12-2024,SBIN,661.62,667.13,649.65,658.03,2996279
25-12-2024,SBIN,668.83,671.89,664.94,665.76,4862080
26-12-2024,SBIN,657.02,660.62,653.84,658.36,6378895
27-12-2024,SBIN,667.22,668.39,661.45,667.93,1370712
28-12-2024,SBIN,676.59,679.99,669.88,679.38,2662041
29-12-2024,SBIN,680.73,693.3,673.79,678.81,2154836
30-12-2024,SBIN,675.85,687.91,671.82,677.77,8843368
31-12-2024,SBIN,680.46,686.48,679.07,683.59,3411279
01-01-2025,SBIN,679.32,684.42,671.36,683.25,7016241
02-01-2025,SBIN,678.56,680.06,672.38,676.21,4575373
03-01-2025,SBIN,685.1,691.03,677.56,689.57,9481428
04-01-2025,SBIN,683.75,688.54,670.82,683.13,9589607
05-01-2025,SBIN,676.52,686.34,674.8,677.11,4901718
06-01-2025,SBIN,676.47,683.87,671.03,672.67,6815693
07-01-2025,SBIN,670.16,673.41,668.32,670.92,1237273
08-01-2025,SBIN,657.63,658.35,650.58,653.2,4927008
09-01-2025,SBIN,654.12,659.79,649.37,652.13,3615534
10-01-2025,SBIN,659.25,661.49,653.52,658.27,8746726
11-01-2025,SBIN,650.59,655.23,641.57,643.11,3378661
12-01-2025,SBIN,639.44,648.12,631.7,646.16,5801884
13-01-2025,SBIN,656.99,668.17,654.15,658.66,7991643
14-01-2025,SBIN,653.38,654.05,649.28,653.59,5845448
15-01-2025,SBIN,652.71,665.2,651.4,657.5,7063097
16-01-2025,SBIN,658.13,668.17,652.38,658.25,1380957
17-01-2025,SBIN,646.93,656.46,641.76,652.11,3847965
18-01-2025,SBIN,663.52,663.68,658.91,662.63,2237440
19-01-2025,SBIN,660.9,666.15,652.95,657.26,6513305
20-01-2025,SBIN,660,667.49,659.77,667.38,5842316
21-01-2025,SBIN,661.15,661.99,659.22,659.86,6844271
22-01-2025,SBIN,659.13,665.56,657.55,659.53,8859283
23-01-2025,SBIN,650,658.9,644.61,650.35,1794529
24-01-2025,SBIN,638.94,645.31,627.51,628.65,1080054
25-01-2025,SBIN,631.76,632.52,626.41,631.07,8065640
26-01-2025,SBIN,640.85,643.09,636.53,637.56,4997549
27-01-2025,SBIN,649.84,659.15,640.3,643.15,2799772
28-01-2025,SBIN,639.96,640.03,633.4,634.16,9483856
29-01-2025,SBIN,635.82,647.39,625.96,637.65,2859172
30-01-2025,SBIN,646,649.45,644.5,647.87,5076885
31-01-2025,SBIN,656.16,665.75,655.9,657.19,5443669
01-02-2025,SBIN,661.89,671.98,661.14,667.96,2426946
02-02-2025,SBIN,655.05,666.06,644.61,664.02,6214114
03-02-2025,SBIN,663.3,671.64,650.63,669.15,5909000
04-02-2025,SBIN,670.24,674.02,665.21,669.17,5927649
05-02-2025,SBIN,658.57,664.65,649.06,652.78,2190538
06-02-2025,SBIN,665.38,671.48,654.1,666.65,8913806
07-02-2025,SBIN,657.69,669.8,645.88,650.98,3934346
08-02-2025,SBIN,645.33,651.63,634.26,635,5060213
09-02-2025,SBIN,644.77,649.14,642.84,648.21,4872404
10-02-2025,SBIN,647.44,649.88,640.73,648,5622693
11-02-2025,SBIN,650.5,661.86,646.43,658.51,9087879
12-02-2025,SBIN,659.69,660.54,646.95,656.8,5377871
13-02-2025,SBIN,665.16,665.17,654.04,657.24,2264878
14-02-2025,SBIN,659.19,666.86,658.63,658.72,7567799
15-02-2025,SBIN,652.15,653.98,646.19,651.1,2130523
16-02-2025,SBIN,661.86,673.76,650.26,650.89,3547701
17-02-2025,SBIN,649.24,659.5,644.67,657.81,6414398
18-02-2025,SBIN,663.04,664.59,658.41,659.5,8147932
19-02-2025,SBIN,657.66,662.24,656.21,661.98,3644128
20-02-2025,SBIN,669.68,673.98,662.98,666.42,5859109
21-02-2025,SBIN,654.13,656.19,646.22,649.86,9118036
22-02-2025,SBIN,655.77,658.12,651.88,657.05,7924273
23-02-2025,SBIN,648.2,658.53,639.58,652.49,6360658
24-02-2025,SBIN,649.31,651.09,638.42,639.95,8209128
25-02-2025,SBIN,629.74,632.59,619.07,623.81,1540268
26-02-2025,SBIN,623.56,627.55,619.92,622.37,2661981
27-02-2025,SBIN,620.36,624.19,619.6,619.76,6999160
28-02-2025,SBIN,614.13,615.98,613.14,615.71,6270565
01-03-2025,SBIN,614.61,622.86,611.84,618.03,7827580
02-03-2025,SBIN,620.65,629.99,612.57,620.01,3244406
03-03-2025,SBIN,620.68,626.3,609.38,623.81,1648321
04-03-2025,SBIN,625.83,637.82,624.38,631.46,5723153
05-03-2025,SBIN,630.65,633.33,622.72,631.63,1605966
06-03-2025,SBIN,630.41,631.38,622.17,629.26,2105134
07-03-2025,SBIN,623.69,632.51,611.37,615,5755233
08-03-2025,SBIN,627.24,629.02,615.28,626.17,9722143
09-03-2025,SBIN,620.43,625.93,614.59,619.62,1380352
10-03-2025,SBIN,630.33,639,628.31,635.74,1654590
11-03-2025,SBIN,629.17,640.71,627.79,637.72,7990803
12-03-2025,SBIN,637.37,649.43,635.04,637.08,8787213
13-03-2025,SBIN,630.8,642.38,628.36,636.04,1750627
14-03-2025,SBIN,629.37,635.75,629.28,630.25,4169102
15-03-2025,SBIN,637.65,646.1,625.59,640.3,1630991
16-03-2025,SBIN,640.13,643.72,633.51,634.91,9177517
17-03-2025,SBIN,640.9,652.79,630.35,632.01,6396162
18-03-2025,SBIN,628.17,631.54,620.72,627.88,4945304
19-03-2025,SBIN,635.58,638.25,627.96,631.54,5161819
20-03-2025,SBIN,623.53,629.62,613.91,621.76,3516334
21-03-2025,SBIN,620.55,628.82,608.7,609.26,2877048
22-03-2025,SBIN,617.47,626.22,616.95,623.56,2809664
23-03-2025,SBIN,611.41,614.35,603.82,613.37,2625669
24-03-2025,SBIN,624.29,631.14,621.25,627.33,5868130
25-03-2025,SBIN,615.95,619.22,609.49,613.27,8949809
26-03-2025,SBIN,619.07,620.3,609.89,615.12,5254144
27-03-2025,SBIN,623.7,632.33,617.75,629.53,4345874
28-03-2025,SBIN,633.43,645.74,622.65,632.67,5215120
29-03-2025,SBIN,634.33,639.42,630.57,636.57,3069971
30-03-2025,SBIN,642.4,650.22,636.81,646.77,9002664
31-03-2025,SBIN,651.31,663.64,642.2,661.21,3839849
01-04-2025,SBIN,651.01,655.69,640.24,651.52,8277313
02-04-2025,SBIN,639.65,645.49,638.73,642.07,5365575
03-04-2025,SBIN,637.64,647.96,637.43,641.06,3460096
04-04-2025,SBIN,650.8,653.3,637.83,645.14,6729977
05-04-2025,SBIN,639.66,645.1,634.01,642.12,3523415
06-04-2025,SBIN,635.81,638.05,629.37,631.82,4944390
07-04-2025,SBIN,626.34,627.54,619.57,623.5,5900212
08-04-2025,SBIN,618.94,627.6,610.43,626.1,2393267
09-04-2025,SBIN,636.78,641.14,630.11,636.06,5567051
10-04-2025,SBIN,634.02,636.04,627.45,634.56,4875926
11-04-2025,SBIN,631.26,641.94,626.36,630.81,6809362
12-04-2025,SBIN,622.91,628.97,622.48,628.67,1500272
13-04-2025,SBIN,616.28,625.57,613.38,615.06,1116960
14-04-2025,SBIN,605.03,605.97,594.54,597.2,2143075
15-04-2025,SBIN,586.9,591.19,576.65,583.44,4801776
16-04-2025,SBIN,584.77,589.15,584.22,586.41,7204428
17-04-2025,SBIN,591.97,594.05,584.3,587.72,1504263
18-04-2025,SBIN,579.62,584.34,575.37,582.94,5241729
19-04-2025,SBIN,573,575.91,569.82,572.01,3302195
20-04-2025,SBIN,563.29,569.97,561.18,567.18,8284632
21-04-2025,SBIN,567.45,569.33,558.46,561,1609888
22-04-2025,SBIN,570.17,580.96,564.7,576.79,7086608
23-04-2025,SBIN,586.23,595.27,584.71,595.14,9867059
24-04-2025,SBIN,604.7,610.33,594.52,609.61,4376835
25-04-2025,SBIN,615.56,618.83,608.21,612.71,1943090
26-04-2025,SBIN,621.92,632.57,613.97,623.2,2720381
27-04-2025,SBIN,631.13,631.46,619.05,629.29,2868778
28-04-2025,SBIN,636.88,639.77,624.15,626.1,1113510
29-04-2025,SBIN,634.29,634.71,621.81,623.67,2664611
30-04-2025,SBIN,619.56,631.72,612.13,631.09,2723990
01-05-2025,SBIN,620.77,625.45,615.03,623.79,1356054
02-05-2025,SBIN,619.75,629.6,615.11,619.28,6129566
03-05-2025,SBIN,617.21,625.72,616.91,620.9,2307019
04-05-2025,SBIN,631.28,640.21,623.13,636.73,1327447
05-05-2025,SBIN,649.3,655.08,646.89,652.34,4193201
06-05-2025,SBIN,643.13,654.44,638.51,647.92,9858294
07-05-2025,SBIN,636.31,636.9,628.2,632.93,7760619
08-05-2025,SBIN,621.96,626.47,616.33,625.57,7141310
09-05-2025,SBIN,637.01,645.71,636.29,641.62,4262936
10-05-2025,SBIN,645.29,652.38,632.56,645.67,2604472
11-05-2025,SBIN,648.79,653.03,646.05,651.5,5676569
12-05-2025,SBIN,661.05,666.19,650.47,665.62,3696704
13-05-2025,SBIN,662.58,668.68,660.97,663.82,8392415
14-05-2025,SBIN,652.71,654.13,640.95,653.25,2384446
15-05-2025,SBIN,665.18,677.92,664.13,671.86,2363232
16-05-2025,SBIN,668.84,676.99,666.23,668.22,7738192
17-05-2025,SBIN,671.54,677.05,660.77,670.75,9476947
18-05-2025,SBIN,675.87,681.06,675.35,679.87,5230098
19-05-2025,SBIN,666.47,671.64,654.55,670.3,8344122
20-05-2025,SBIN,681.27,683.47,672.56,679.05,4569352
21-05-2025,SBIN,687.98,696.1,686.77,689.46,8453419
22-05-2025,SBIN,691.45,702.79,690.66,691.54,7653780
23-05-2025,SBIN,678.56,686.22,668.08,674.25,3714547
24-05-2025,SBIN,681.05,682.72,677.71,678.98,3384922
25-05-2025,SBIN,679.55,680.72,673.22,676.56,2525013
26-05-2025,SBIN,668.54,675.58,665.24,671.94,7574255
27-05-2025,SBIN,658.65,669.09,649.69,666.12,8740133
28-05-2025,SBIN,679.22,683.3,671.45,678.46,4731012
29-05-2025,SBIN,664.97,667.07,662.36,665.01,8426430
30-05-2025,SBIN,667.01,673.45,663.42,665.63,8522485
31-05-2025,SBIN,663.77,665.1,661.04,664.85,8585367
01-06-2025,SBIN,652.92,658.47,644.24,657.59,7572196
02-06-2025,SBIN,669.88,681.52,669.52,670.68,7513412
03-06-2025,SBIN,671.98,673.73,663.12,672.71,6231337
04-06-2025,SBIN,683.43,688.53,674.58,683.44,8751992
05-06-2025,SBIN,670.83,671.33,660.73,662.32,3306228
06-06-2025,SBIN,670.8,682.48,664.39,672.74,5273815
07-06-2025,SBIN,676.97,681.81,675.68,676.52,6195930
08-06-2025,SBIN,672.25,684.31,664.02,668.19,8313369
09-06-2025,SBIN,660.69,668.89,651.08,652.91,8949508
10-06-2025,SBIN,649.36,649.87,637.63,640.86,3974492
11-06-2025,SBIN,631.28,642.4,624.52,633.51,3555545
12-06-2025,SBIN,624.23,626.28,615.97,619.21,3965771
13-06-2025,SBIN,623.79,624.53,616.62,620.72,4933923
14-06-2025,SBIN,617.1,620.5,609.41,613.78,9338036
15-06-2025,SBIN,605.31,611.65,603.4,609.1,5721469
16-06-2025,SBIN,599.89,600.03,593.06,596.62,3344567
17-06-2025,SBIN,585.97,586.24,585.59,585.95,4121633
18-06-2025,SBIN,590.43,594.4,582.11,590.6,1441521
19-06-2025,SBIN,578.97,588.32,575.66,580.46,1960534
20-06-2025,SBIN,573.43,578.4,569.17,575.74,8550460
21-06-2025,SBIN,574.51,575.93,564.9,565.31,7260867
22-06-2025,SBIN,571.29,582.2,569.01,582.07,8231644
23-06-2025,SBIN,573.86,582.21,567.32,581.1,7389261
24-06-2025,SBIN,572.97,582.89,570.7,582.17,7319707
25-06-2025,SBIN,590.14,592.72,579.45,588.64,1806520
26-06-2025,SBIN,585.41,587.03,576.3,581.94,4929957
27-06-2025,SBIN,579.28,582.59,575.75,579.69,1980010
28-06-2025,SBIN,576.3,580.42,573.47,577.53,5156343
29-06-2025,SBIN,588.7,599.83,581.86,583.85,8053060
30-06-2025,SBIN,573.34,581.92,571.18,576.12,7515343
01-07-2025,SBIN,586.14,592.74,578.45,592.05,1494192
02-07-2025,SBIN,580.76,589.12,579.08,585.7,6804785
03-07-2025,SBIN,574.81,576.02,569.4,571.77,6359893
04-07-2025,SBIN,562.57,567.83,553.41,565.55,8768999
05-07-2025,SBIN,560.63,562.18,555.88,559.69,8051661
06-07-2025,SBIN,554.94,565.13,552.53,560.43,4359199
07-07-2025,SBIN,570.95,580.56,569.69,575.77,8298450
08-07-2025,SBIN,574.23,580.33,565.76,579.62,6977068
09-07-2025,SBIN,575.69,576.94,575.04,576.04,4627020
10-07-2025,SBIN,567.96,568.88,558.87,568.52,9611400
11-07-2025,SBIN,564.16,566.82,554.94,560.46,1054915
12-07-2025,SBIN,571.55,580.44,565.69,567.18,3524771
13-07-2025,SBIN,560.84,564.8,557.13,562.69,4884531
14-07-2025,SBIN,569.56,578.95,564.35,567.21,3375705
15-07-2025,SBIN,575.61,577.36,571.68,574.83,4978671
16-07-2025,SBIN,583.73,585.63,575.54,577.03,4682916
17-07-2025,SBIN,570.1,574.76,567.95,572.29,3855476
18-07-2025,SBIN,572.38,581.96,562.28,566.93,4898924
19-07-2025,SBIN,567.72,570.38,559.82,560.81,1118045
20-07-2025,SBIN,566.92,573.04,556.09,563.75,3708498
21-07-2025,SBIN,573.75,582.84,572.04,580.63,2261279
22-07-2025,SBIN,569.27,579.21,564.46,578.94,3316288
23-07-2025,SBIN,580.16,587.71,577.28,583.7,3557652
24-07-2025,SBIN,583.65,588.2,581.2,586.93,3137927
25-07-2025,SBIN,593.98,598.19,591.86,592.72,8389611
26-07-2025,SBIN,601.13,607.11,598.25,606.24,9051754
27-07-2025,SBIN,609.61,610.15,607,608.66,6943699
28-07-2025,SBIN,616.17,626.14,612.33,621.51,4698627
29-07-2025,SBIN,628.57,638.06,628.12,630.54,4404983
30-07-2025,SBIN,634.33,645.32,629.11,631.06,2263335
31-07-2025,SBIN,641.63,644.9,632.77,641.44,7309331
01-08-2025,SBIN,640.85,651.84,635.72,649.98,7179182
02-08-2025,SBIN,654.75,663.44,642.87,645.7,6356410
03-08-2025,SBIN,656.62,657.68,648.93,654.42,7396481
04-08-2025,SBIN,661.46,672.7,660.66,671.56,1100323
05-08-2025,SBIN,658.64,671.29,652.36,653.33,3094440
06-08-2025,SBIN,653.18,666,640.29,660.69,1251996
07-08-2025,SBIN,662.09,663.81,653.03,659.3,3521107
08-08-2025,SBIN,670.29,673.44,663.25,668.95,4033646
09-08-2025,SBIN,669.59,670.6,663.13,665.67,3872108
10-08-2025,SBIN,670.28,679.73,667.98,674.06,3217678
11-08-2025,SBIN,679.39,689.37,678.65,688.52,5804244
12-08-2025,SBIN,700.78,708.24,689.11,689.34,1049398
13-08-2025,SBIN,677.4,690.63,664.58,665.12,1460675
14-08-2025,SBIN,665.73,665.89,655.31,662.98,6105723
15-08-2025,SBIN,666.89,679.08,654.11,660.13,7222264
16-08-2025,SBIN,669.44,675.41,663.61,665.35,4127789
17-08-2025,SBIN,677.82,681.9,665.86,680.49,9411588
18-08-2025,SBIN,693.58,704.59,688.41,689.79,6633285
19-08-2025,SBIN,678.54,679.91,677.53,678.44,8006082
20-08-2025,SBIN,687.35,690.65,674.11,675.32,8667169
21-08-2025,SBIN,670.93,671.36,658.77,664.87,8320343
22-08-2025,SBIN,667.37,671.41,657.17,665.51,6415203
23-08-2025,SBIN,657.52,662.17,652.81,659.68,2930443
24-08-2025,SBIN,663.15,665.2,650.53,660.52,4676633
25-08-2025,SBIN,660.54,669.63,656.03,669.09,1913495
26-08-2025,SBIN,662.28,674.7,660.34,663.86,2358120
27-08-2025,SBIN,662.08,668.99,660.08,662.89,3895314
28-08-2025,SBIN,664.02,668.83,651.55,660.62,3035331
29-08-2025,SBIN,662.66,665.2,658.48,662.36,4291570
30-08-2025,SBIN,665.61,672.18,657.27,661.63,3633847
31-08-2025,SBIN,654.65,663.04,648.41,656.69,1304780
01-09-2025,SBIN,648.98,653.97,648.55,651.37,5957574
02-09-2025,SBIN,662.56,665.75,651.84,655.5,4292855
03-09-2025,SBIN,649.57,660.58,641.5,656.34,7697371
04-09-2025,SBIN,658.78,663.3,654.68,657.85,4282103
05-09-2025,SBIN,664.59,672.22,657.14,657.71,6756973
06-09-2025,SBIN,667.51,668.42,657.01,659.17,6195907
07-09-2025,SBIN,668.43,670.74,660.47,666.59,1472884
08-09-2025,SBIN,676.32,677.79,672.06,677.5,5866321
09-09-2025,SBIN,668.66,679.26,666.7,672.82,2559077
10-09-2025,SBIN,667.97,678.96,660.06,664.23,8223364
11-09-2025,SBIN,664.89,668.47,653.23,653.91,1121269
12-09-2025,SBIN,654.29,655.44,643.64,648.54,2250622
13-09-2025,SBIN,640.7,643.07,630.04,634.67,8331883
14-09-2025,SBIN,638.33,641.19,632.01,633.05,6943601
15-09-2025,SBIN,643.71,648.43,633.45,636.24,6650434
16-09-2025,SBIN,630.84,636.29,620.85,622.5,9665851
17-09-2025,SBIN,623.82,628.25,611.55,626.02,4183455
18-09-2025,SBIN,619.53,626.99,613.18,620.13,3418948
19-09-2025,SBIN,624.63,630.74,619.37,621.3,1347471
20-09-2025,SBIN,618.3,629.19,615.87,616.03,9988561
21-09-2025,SBIN,620.58,631.91,614.14,628.89,2888488
22-09-2025,SBIN,628.43,634.27,626.58,630.45,4192882
23-09-2025,SBIN,639.42,644.56,629.76,635.16,4301664
24-09-2025,SBIN,626.37,637.18,621.63,633.65,4624953
25-09-2025,SBIN,640.13,648.58,633.92,645.13,5707389
26-09-2025,SBIN,638.07,644.19,635.96,641.26,2571164
27-09-2025,SBIN,652.63,664.14,640.63,657.34,3697290
28-09-2025,SBIN,648.14,654.07,639.24,653.46,5770379
29-09-2025,SBIN,661.24,667.94,648.65,649.77,5866257
30-09-2025,SBIN,648.23,661.1,643.35,653.54,1034306
01-10-2025,SBIN,650.19,658.53,645.75,648.82,1966582
02-10-2025,SBIN,643.13,653.09,642.28,645.62,8380082
03-10-2025,SBIN,656.43,661.85,650.26,653.79,2137840
04-10-2025,SBIN,651.07,659.45,638.14,646.65,1637560
05-10-2025,SBIN,636.03,640.66,631.63,637.06,2935746
06-10-2025,SBIN,647.76,654.98,637.92,648.12,6105761
07-10-2025,SBIN,637.76,642.93,631,637.18,1781944
08-10-2025,SBIN,638.36,638.75,632.35,633.73,4823816
09-10-2025,SBIN,642.16,645.83,636.39,639.2,2491578
10-10-2025,SBIN,628.41,628.77,625.61,627.46,7359675
11-10-2025,SBIN,628.23,631.88,623.88,627.65,1532731
12-10-2025,SBIN,632.82,634.01,625.97,628.26,3231130
13-10-2025,SBIN,620.62,624.54,610.54,622.44,4942678
14-10-2025,SBIN,631.26,634.64,630.69,631.91,3058272
15-10-2025,SBIN,625.35,627.77,619.88,626.5,2166706
16-10-2025,SBIN,625.85,638.17,616.71,631.23,6835340
17-10-2025,SBIN,620.55,626.88,611.78,613.44,1364866
18-10-2025,SBIN,609.31,620.09,602.64,609.27,1744914
19-10-2025,SBIN,598.28,604.13,588.43,593.67,7144176
20-10-2025,SBIN,592.32,601.79,586.1,587.25,7750595
21-10-2025,SBIN,596.92,597.1,596.47,596.55,4717731
22-10-2025,SBIN,599.04,606.71,598.33,600.98,8498439
10-06-2024,BAJFINANCE,7609.92,7655.33,7545.83,7597.72,8290346
11-06-2024,BAJFINANCE,7596.88,7608.12,7545.51,7604.61,8585885
12-06-2024,BAJFINANCE,7546.87,7647.87,7407.16,7527.97,7745711
13-06-2024,BAJFINANCE,7451.53,7538.94,7303.84,7521.3,8087134
14-06-2024,BAJFINANCE,7626.04,7745.44,7596.66,7617.76,2224694
15-06-2024,BAJFINANCE,7676.44,7780.11,7565.29,7731.9,8356410
16-06-2024,BAJFINANCE,7864.65,7976.04,7799.23,7940.28,4987196
17-06-2024,BAJFINANCE,7819.85,7900.53,7708.75,7818.21,5437837
18-06-2024,BAJFINANCE,7843.71,7880.1,7748.65,7807.91,2215231
19-06-2024,BAJFINANCE,7688.8,7813.53,7584.31,7675.35,4338877
20-06-2024,BAJFINANCE,7607.53,7640.64,7522.96,7600.39,5432522
21-06-2024,BAJFINANCE,7514.77,7606.1,7366.5,7460.83,6779655
22-06-2024,BAJFINANCE,7396.1,7521.47,7297.12,7368.33,1361147
23-06-2024,BAJFINANCE,7416.85,7422.56,7395.54,7421.04,6174863
24-06-2024,BAJFINANCE,7487.64,7590.59,7436.95,7484.36,2481828
25-06-2024,BAJFINANCE,7549.22,7581.05,7402.95,7546.23,9909139
26-06-2024,BAJFINANCE,7587.75,7593.21,7461.2,7554.63,9134572
27-06-2024,BAJFINANCE,7467.93,7540.21,7431.46,7518.7,5846417
28-06-2024,BAJFINANCE,7501.69,7538.91,7405.81,7504.35,3414467
29-06-2024,BAJFINANCE,7582.63,7621.82,7483.22,7484.75,5780233
30-06-2024,BAJFINANCE,7612.06,7737.05,7481.95,7720.19,5651705
01-07-2024,BAJFINANCE,7698.5,7800.02,7630.75,7664.53,8421687
02-07-2024,BAJFINANCE,7773.43,7868.22,7684.34,7705.85,8192183
03-07-2024,BAJFINANCE,7664.74,7744.33,7531.01,7648.05,3118912
04-07-2024,BAJFINANCE,7653.48,7654.02,7540.98,7626.92,7622157
05-07-2024,BAJFINANCE,7529.89,7605.82,7419.36,7573.37,7490459
06-07-2024,BAJFINANCE,7707.04,7711.45,7701.41,7702.76,7107517
07-07-2024,BAJFINANCE,7826.03,7895.72,7815.48,7872.79,6712353
08-07-2024,BAJFINANCE,7814.52,7904.95,7692.3,7744.45,1919514
09-07-2024,BAJFINANCE,7764.07,7910.23,7634.74,7909.85,7241938
10-07-2024,BAJFINANCE,7764.94,7894.41,7660.26,7687.65,3429809
11-07-2024,BAJFINANCE,7771.62,7771.95,7651.75,7703.47,9228185
12-07-2024,BAJFINANCE,7658.77,7713.7,7541.94,7596.2,5900874
13-07-2024,BAJFINANCE,7576.44,7689.09,7475.22,7493.64,5626501
14-07-2024,BAJFINANCE,7367,7395.59,7307.45,7316.55,2874589
15-07-2024,BAJFINANCE,7188.3,7309.54,7166.8,7190.58,3068481
16-07-2024,BAJFINANCE,7314.94,7415.88,7238.77,7364.74,2149895
17-07-2024,BAJFINANCE,7385.69,7405.22,7290.19,7398.14,3621004
18-07-2024,BAJFINANCE,7379.53,7472.19,7245.52,7311.06,7085759
19-07-2024,BAJFINANCE,7180.1,7243.36,7063.02,7087.75,9633612
20-07-2024,BAJFINANCE,7073.26,7194.93,7062.58,7122.5,6910244
21-07-2024,BAJFINANCE,7006.42,7061.35,6985.88,7015.85,8785451
22-07-2024,BAJFINANCE,6875.58,6955.04,6770.87,6931.59,9250052
23-07-2024,BAJFINANCE,6939.27,6962.58,6921.15,6956.82,7106714
24-07-2024,BAJFINANCE,6820.52,6847.61,6809.32,6825.5,2086755
25-07-2024,BAJFINANCE,6761.58,6882.76,6721.72,6866.4,6060282
26-07-2024,BAJFINANCE,6975.84,7100.57,6845.98,6980.47,8163496
27-07-2024,BAJFINANCE,7072.81,7199.4,6934.4,7108.82,3636249
28-07-2024,BAJFINANCE,7000.5,7040.6,6942.06,6959.09,7290193
29-07-2024,BAJFINANCE,7016.38,7021.68,6984.27,7012.36,9477114
30-07-2024,BAJFINANCE,7040.47,7130.82,6973.65,7033.33,2755674
31-07-2024,BAJFINANCE,7162.76,7283.21,7153.36,7190.91,1532067
01-08-2024,BAJFINANCE,7201.49,7204.35,7178.94,7185.7,7817025
02-08-2024,BAJFINANCE,7047.02,7145.94,7026.37,7048.81,1135056
03-08-2024,BAJFINANCE,7048.92,7175.98,7029.84,7124.9,9058672
04-08-2024,BAJFINANCE,7144.16,7189.18,7031.96,7055.13,1855353
05-08-2024,BAJFINANCE,6990.28,7094.74,6916.57,7008.29,9773886
06-08-2024,BAJFINANCE,6976.65,7089.12,6947.31,7004.11,2564283
07-08-2024,BAJFINANCE,6921.1,7050.07,6890.26,7038.29,4283895
08-08-2024,BAJFINANCE,7032.84,7114.75,6948.09,7046.77,9217041
09-08-2024,BAJFINANCE,6922.13,7029.08,6880.48,6906.22,2586944
10-08-2024,BAJFINANCE,7013.28,7047.63,6925.17,6993.77,7079842
